-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2012 through 12/31/2022 
Location: Latitude  45.509   Longitude -73.5526 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 37.97 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,TS,T2M_MAX,RH2M,PRECTOTCORR,PS,WS10M
2020,5,28,24.63,24.62,28.22,78.0,0.24,101.0,4.89
2020,5,29,23.73,23.69,26.9,82.44,2.52,100.3,6.38
2020,5,30,16.83,18.51,21.11,74.88,4.32,100.46,6.3
2020,5,31,9.08,11.57,12.7,66.31,0.44,101.47,4.82
2020,6,1,10.36,11.77,14.59,73.06,1.45,101.5,2.99
2020,6,2,12.47,13.77,16.16,79.88,1.03,100.79,1.77
2020,6,3,14.23,15.32,17.54,86.19,0.67,99.82,2.0
2020,6,4,18.4,18.5,23.27,80.19,0.44,100.23,4.26
2020,6,5,21.29,20.88,26.41,78.62,1.49,100.33,3.18
2020,6,6,18.99,19.65,24.1,76.19,4.59,100.35,4.53
2020,6,7,15.8,17.08,20.46,73.12,0.69,100.96,3.79
2020,6,8,16.26,17.58,21.74,71.12,0.11,101.07,3.29
2020,6,9,16.39,17.61,18.85,79.56,2.3,100.95,1.93
2020,6,10,20.41,20.55,26.8,81.69,1.9,100.62,5.77
2020,6,11,21.98,21.82,25.68,76.5,3.04,100.45,7.84
2020,6,12,15.48,16.47,20.25,74.31,0.93,101.12,6.45
2020,6,13,12.12,13.9,16.69,67.0,0.03,102.01,2.18
2020,6,14,14.19,15.44,19.44,68.75,0.01,102.61,4.07
2020,6,15,16.94,17.83,22.76,67.25,0.33,102.59,2.05
2020,6,16,20.75,20.64,26.45,59.56,0.02,102.27,2.1
2020,6,17,21.98,21.85,27.61,64.38,2.64,101.79,3.31
2020,6,18,23.94,23.83,29.94,65.25,2.67,101.39,3.23
2020,6,19,23.34,23.51,27.12,79.38,0.53,101.14,3.25
2020,6,20,26.09,26.07,31.3,66.69,0.61,101.0,2.79
2020,6,21,26.7,27.44,32.3,67.38,0.12,100.8,1.98
2020,6,22,26.94,27.82,32.76,70.19,0.28,100.65,2.34
2020,6,23,26.92,27.4,32.3,74.5,6.41,99.94,3.02
2020,6,24,22.6,23.78,25.51,68.69,3.64,99.8,6.88
2020,6,25,20.85,21.97,25.41,62.75,0.25,100.49,6.24
2020,6,26,21.51,22.42,26.31,64.94,0.21,100.52,4.8
2020,6,27,22.26,22.99,27.92,66.06,2.85,100.04,3.48
2020,6,28,22.64,23.86,26.94,74.81,2.4,100.14,1.79
2020,6,29,20.2,20.86,22.56,84.88,2.37,100.86,4.64
2020,6,30,21.08,22.2,25.4,80.56,1.5,101.06,5.39
2020,7,1,24.22,25.05,29.33,69.06,0.6,100.71,2.77
2020,7,2,26.11,26.67,34.14,73.44,1.92,100.27,3.38
2020,7,3,24.66,25.56,29.18,67.5,0.34,100.65,3.3
2020,7,4,23.85,25.28,30.38,57.31,0.06,100.81,3.47
2020,7,5,22.68,24.31,29.44,66.69,0.36,100.84,3.38
2020,7,6,23.33,24.95,28.94,61.56,0.23,101.31,2.65
2020,7,7,26.15,27.17,33.68,64.19,2.19,100.95,3.38
2020,7,8,27.08,27.48,30.95,72.25,6.07,100.65,2.91
2020,7,9,29.24,30.0,35.36,60.5,0.23,100.78,2.02
2020,7,10,30.23,31.29,36.61,58.38,0.15,100.69,4.23
2020,7,11,25.9,26.97,29.75,80.25,11.28,99.67,4.57
2020,7,12,24.6,25.73,29.83,72.94,3.32,99.65,4.49
2020,7,13,23.94,25.69,28.55,66.44,0.45,100.36,2.59
2020,7,14,21.92,23.65,25.37,70.5,0.57,101.14,5.51
2020,7,15,21.62,23.68,26.78,68.25,0.07,101.75,4.39
2020,7,16,24.26,24.78,28.66,71.19,1.15,101.5,4.99
2020,7,17,24.44,24.97,30.12,70.94,8.85,100.9,5.6
2020,7,18,26.48,27.28,32.27,64.56,2.02,100.89,4.47
2020,7,19,27.19,27.55,32.93,75.69,7.2,100.18,5.88
2020,7,20,25.86,26.62,30.73,67.94,2.54,100.2,6.41
2020,7,21,22.19,24.26,27.56,60.75,0.04,101.14,3.05
2020,7,22,22.22,23.74,26.44,66.69,0.35,101.13,2.36
2020,7,23,21.87,23.33,26.64,77.62,0.9,101.04,2.84
2020,7,24,24.43,25.73,31.48,59.0,0.77,101.4,1.48
2020,7,25,26.62,27.11,32.24,51.94,0.04,101.08,3.46
2020,7,26,26.15,26.06,31.92,69.75,4.44,100.38,6.6
2020,7,27,26.71,26.74,31.94,83.62,7.95,99.85,5.05
2020,7,28,26.27,26.94,30.84,65.62,1.08,100.02,5.42
2020,7,29,24.82,25.91,30.01,65.81,8.97,100.43,3.86
2020,7,30,23.33,24.82,28.62,70.0,2.84,100.46,3.01
2020,7,31,23.77,25.36,29.49,66.75,2.01,100.61,2.23
2020,8,1,25.72,27.55,31.84,60.25,0.04,100.84,1.55
2020,8,2,24.69,25.0,28.58,76.62,20.78,100.41,4.74
2020,8,3,23.77,24.55,28.05,72.75,1.42,100.61,5.48
2020,8,4,20.48,21.19,22.69,91.12,28.4,100.79,4.7
2020,8,5,21.25,21.84,24.9,77.94,3.59,100.65,6.82
2020,8,6,20.13,21.05,25.79,69.94,0.41,101.37,4.29
2020,8,7,22.92,23.24,28.11,61.12,0.21,101.59,1.38
2020,8,8,24.56,24.99,29.46,61.69,0.05,101.46,1.45
2020,8,9,22.92,23.42,27.19,72.44,1.77,101.13,2.73
2020,8,10,24.85,25.63,30.35,72.56,0.54,100.89,1.95
2020,8,11,26.73,26.98,32.59,75.38,4.74,100.45,4.14
2020,8,12,25.22,25.91,30.87,66.88,0.34,101.04,4.1
2020,8,13,25.08,26.31,31.56,63.19,0.0,101.43,2.23
2020,8,14,22.22,23.62,27.61,66.81,0.73,101.54,4.3
2020,8,15,22.23,23.54,28.46,73.12,2.62,101.33,3.97
2020,8,16,23.39,24.4,28.67,65.38,0.09,101.04,4.04
2020,8,17,22.06,23.02,26.65,70.12,2.75,100.52,3.42
2020,8,18,20.23,21.25,24.94,71.06,2.66,100.38,3.77
2020,8,19,18.11,19.65,23.65,67.88,0.31,100.89,4.01
2020,8,20,18.55,20.1,24.19,69.19,2.77,101.01,2.48
2020,8,21,20.73,21.38,25.52,75.12,2.85,100.54,4.28
2020,8,22,21.9,22.58,27.82,60.69,0.1,100.84,2.12
2020,8,23,22.45,22.62,26.65,73.12,6.8,101.04,2.6
2020,8,24,23.76,24.22,28.34,77.81,6.9,100.72,2.77
2020,8,25,21.44,22.33,26.33,69.56,1.43,100.21,6.86
2020,8,26,14.86,16.48,20.24,63.19,3.08,100.78,5.04
2020,8,27,16.43,17.93,22.55,72.5,0.8,100.22,2.26
2020,8,28,18.66,19.76,25.47,65.25,1.79,100.39,3.01
2020,8,29,16.08,16.81,18.51,90.88,26.08,99.35,4.72
2020,8,30,16.03,16.8,21.33,73.06,0.58,100.07,6.09
2020,8,31,16.12,17.46,22.01,67.06,0.84,101.31,2.33
2020,9,1,19.9,19.95,25.41,76.0,0.56,101.18,4.25
2020,9,2,22.72,22.41,27.97,77.06,4.89,100.18,6.66
2020,9,3,19.49,19.8,23.87,75.5,0.31,100.17,3.71
2020,9,4,18.49,19.03,22.58,65.0,0.14,100.42,6.41
2020,9,5,16.8,17.44,22.2,63.06,0.23,101.24,5.12
2020,9,6,16.28,16.94,22.39,69.25,1.46,101.53,2.71
2020,9,7,19.4,19.05,26.23,73.94,3.01,100.62,6.98
2020,9,8,18.13,18.87,22.69,70.56,1.96,101.55,2.43
2020,9,9,14.93,16.33,19.33,81.38,1.23,102.13,3.92
2020,9,10,14.23,15.44,18.8,82.69,0.66,101.92,3.5
2020,9,11,14.04,14.79,19.8,62.38,0.22,102.18,1.71
2020,9,12,15.08,15.15,21.57,63.19,0.0,101.98,2.98
2020,9,13,17.12,16.83,19.57,81.94,9.11,100.78,5.73
2020,9,14,13.49,14.47,17.84,69.0,0.37,101.66,4.99
2020,9,15,10.81,12.02,15.52,67.06,0.17,102.04,1.85
2020,9,16,17.51,17.16,24.17,59.75,0.12,100.78,6.64
2020,9,17,13.78,14.73,18.62,64.44,0.68,101.25,3.38
2020,9,18,9.23,10.76,16.03,60.88,0.01,101.75,3.59
2020,9,19,8.82,9.55,14.11,59.12,0.24,102.4,2.59
2020,9,20,8.92,10.04,15.03,63.5,0.0,103.05,2.23
2020,9,21,10.31,10.24,16.86,59.88,0.04,102.97,1.72
2020,9,22,11.33,11.47,18.21,64.25,0.25,101.55,2.32
2020,9,23,15.87,16.01,23.01,76.81,0.67,100.36,4.37
2020,9,24,15.05,14.98,20.56,79.81,0.48,100.83,3.12
2020,9,25,11.76,12.76,17.19,75.81,0.68,101.45,3.05
2020,9,26,18.55,18.01,27.12,74.38,0.03,100.92,3.12
2020,9,27,20.52,20.06,27.02,77.12,0.68,100.48,4.79
2020,9,28,19.65,19.31,25.01,89.75,0.73,100.39,2.91
2020,9,29,17.48,17.55,22.42,85.19,10.99,100.28,4.68
2020,9,30,13.75,14.19,17.58,82.38,22.04,99.52,6.31
2020,10,1,14.26,14.37,18.71,79.25,2.89,100.34,5.13
2020,10,2,9.88,10.23,12.57,89.38,5.13,100.97,2.14
2020,10,3,8.4,9.08,12.79,77.75,0.59,101.71,1.9
2020,10,4,10.29,10.33,14.54,80.31,0.73,101.81,2.41
2020,10,5,10.54,10.58,15.14,87.5,0.54,101.45,2.78
2020,10,6,12.58,12.4,17.77,76.94,0.23,100.81,4.74
2020,10,7,12.9,12.4,16.41,81.94,7.08,99.35,7.32
2020,10,8,6.37,7.2,10.94,67.31,0.63,100.87,6.05
2020,10,9,8.39,8.72,14.12,73.25,0.91,101.22,4.3
2020,10,10,15.94,15.01,23.01,72.38,2.85,100.02,7.29
2020,10,11,5.71,6.69,10.26,67.38,1.51,102.01,3.7
2020,10,12,7.11,7.69,14.88,69.44,0.0,101.88,4.29
2020,10,13,8.73,8.83,11.58,90.06,15.93,100.99,3.35
2020,10,14,10.11,9.94,15.89,78.75,0.23,100.69,3.72
2020,10,15,13.51,13.04,22.63,75.69,3.92,100.35,6.08
2020,10,16,9.61,9.73,13.0,85.94,5.45,101.36,3.82
2020,10,17,7.81,8.12,13.62,75.62,0.38,101.91,3.62
2020,10,18,8.77,8.33,13.5,74.38,0.1,102.15,4.73
2020,10,19,9.7,9.35,11.46,91.06,5.82,101.9,3.04
2020,10,20,9.01,9.23,13.37,84.5,9.84,101.85,3.12
2020,10,21,11.05,10.6,17.94,93.69,8.5,101.48,5.95
2020,10,22,9.63,9.57,13.37,86.38,0.43,101.97,2.35
2020,10,23,15.96,15.17,23.33,84.62,0.75,100.94,4.7
2020,10,24,9.65,9.98,17.23,71.94,4.12,100.97,6.01
2020,10,25,2.23,3.48,5.97,68.44,0.15,102.28,3.27
2020,10,26,2.71,3.51,4.6,90.0,8.94,101.69,3.96
2020,10,27,1.34,2.1,5.15,74.31,0.59,101.89,2.84
2020,10,28,3.08,3.3,7.94,85.5,0.12,101.01,3.58
2020,10,29,2.69,2.88,5.94,84.75,0.85,100.84,3.95
2020,10,30,-0.54,-0.82,3.12,62.12,0.2,101.55,4.41
2020,10,31,-0.11,-0.52,5.07,68.69,0.1,102.37,3.16
2020,11,1,2.76,2.29,6.99,86.69,2.16,100.3,5.51
2020,11,2,-0.24,0.08,1.41,70.94,2.27,99.71,7.7
2020,11,3,-1.12,-1.56,0.76,72.75,1.35,101.03,4.6
2020,11,4,2.53,2.01,10.33,83.62,0.25,101.96,2.92
2020,11,5,9.74,8.57,17.75,88.19,0.1,101.55,3.77
2020,11,6,12.02,10.49,17.12,86.12,0.0,101.28,4.79
2020,11,7,12.38,11.12,18.35,87.56,0.0,101.5,4.09
2020,11,8,11.24,10.05,17.6,85.81,0.0,102.03,3.3
2020,11,9,10.7,9.31,16.63,87.0,0.5,101.85,2.91
2020,11,10,13.12,11.69,20.63,87.19,0.07,101.06,3.49
2020,11,11,13.91,12.65,17.81,91.69,1.59,100.42,5.1
2020,11,12,4.39,3.51,6.33,79.69,0.11,101.48,3.38
2020,11,13,2.53,2.26,6.48,87.12,0.59,101.12,3.09
2020,11,14,1.55,1.55,5.34,79.88,0.34,101.43,4.65
2020,11,15,1.73,1.49,6.95,81.56,6.51,100.7,6.33
2020,11,16,5.22,4.53,8.03,76.44,1.75,99.92,8.68
2020,11,17,-0.61,-0.31,2.92,76.62,0.38,100.93,4.77
2020,11,18,-4.49,-3.49,-2.88,60.5,0.56,102.58,4.23
2020,11,19,0.34,0.06,4.15,71.88,0.14,101.88,4.38
2020,11,20,6.68,4.85,11.59,85.94,0.07,101.2,4.92
2020,11,21,1.25,0.84,5.94,81.38,0.0,102.39,3.93
2020,11,22,-1.63,-1.5,1.08,88.12,8.13,102.59,3.79
2020,11,23,0.7,0.09,2.88,92.06,9.96,100.85,6.02
2020,11,24,-4.56,-4.4,-1.77,72.56,0.18,102.34,4.1
2020,11,25,-1.23,-1.83,2.07,87.44,5.35,101.89,3.26
2020,11,26,0.98,0.44,2.08,98.31,2.96,101.03,3.34
2020,11,27,2.0,0.58,4.58,96.12,0.74,101.14,2.61
2020,11,28,1.87,1.19,4.5,95.75,0.24,100.81,3.41
2020,11,29,2.31,0.94,7.33,89.38,0.07,101.09,3.59
2020,11,30,2.83,1.82,8.52,96.44,15.68,100.2,3.96
2020,12,1,6.32,5.42,12.48,94.5,6.8,99.22,3.16
2020,12,2,0.46,0.17,2.84,85.5,0.76,100.21,5.47
2020,12,3,1.1,0.5,5.1,88.0,0.18,100.86,5.29
2020,12,4,2.38,1.8,5.58,91.94,3.2,100.68,3.43
2020,12,5,-0.2,-0.27,2.19,87.62,0.16,100.83,4.79
2020,12,6,-3.15,-2.74,-0.15,71.31,0.05,100.41,6.3
2020,12,7,-4.25,-4.19,-2.1,75.62,0.66,100.48,3.72
2020,12,8,-6.42,-6.6,-2.52,81.62,0.09,100.55,3.5
2020,12,9,-3.2,-3.62,0.64,93.94,2.64,99.97,3.02
2020,12,10,-0.7,-1.18,2.23,89.56,0.12,101.03,4.47
2020,12,11,0.16,-1.33,4.21,88.94,0.57,101.33,1.7
2020,12,12,0.84,0.35,2.16,93.62,2.79,101.42,5.54
2020,12,13,1.15,0.38,5.56,86.38,1.23,100.62,6.42
2020,12,14,-3.49,-3.62,-1.81,78.06,0.64,100.9,2.91
2020,12,15,-12.14,-12.36,-4.67,68.75,0.24,102.17,6.69
2020,12,16,-15.84,-15.86,-12.49,67.44,0.34,102.94,4.41
2020,12,17,-11.35,-11.52,-8.38,74.75,0.09,102.03,5.7
2020,12,18,-12.18,-14.63,-7.42,76.12,0.35,102.49,1.88
2020,12,19,-8.99,-10.92,-5.16,83.31,0.31,102.24,1.85
2020,12,20,-3.56,-4.13,-1.56,93.94,2.73,101.14,2.84
2020,12,21,-0.63,-1.99,3.55,94.38,0.38,100.36,2.2
2020,12,22,-1.95,-2.6,2.53,90.0,1.04,100.34,5.02
2020,12,23,-7.21,-7.99,-3.49,83.0,1.47,101.98,3.4
2020,12,24,1.87,0.31,7.09,97.75,12.25,100.66,5.37
2020,12,25,5.77,3.87,10.29,96.19,15.54,99.16,5.98
2020,12,26,-3.47,-3.35,-0.52,71.94,1.13,100.0,7.55
2020,12,27,-6.97,-7.49,-4.24,72.5,0.08,101.69,3.71
2020,12,28,-0.46,-1.5,4.05,84.69,1.63,100.86,7.14
2020,12,29,-8.95,-9.56,-4.56,74.12,0.42,102.3,5.98
2020,12,30,-6.74,-7.46,0.16,92.62,7.4,101.52,3.91
2020,12,31,-2.42,-3.3,1.0,89.0,0.66,101.31,6.52
2021,1,1,-7.72,-9.35,-2.84,86.62,0.97,102.52,1.95
2021,1,2,-5.47,-6.7,-0.75,96.0,9.2,100.96,4.84
2021,1,3,-6.01,-8.55,-2.12,96.0,0.17,101.47,2.05
2021,1,4,-4.93,-6.6,-1.74,97.38,0.51,101.28,1.98
2021,1,5,-4.31,-4.63,-2.2,95.5,1.19,101.26,3.91
2021,1,6,-6.9,-7.85,-2.4,93.12,0.26,101.48,3.34
2021,1,7,-9.65,-11.2,-3.4,93.69,0.02,101.84,3.77
2021,1,8,-14.08,-15.76,-7.8,94.94,0.12,101.54,4.21
2021,1,9,-13.42,-14.74,-4.7,97.19,1.67,101.31,3.37
2021,1,10,-12.4,-14.24,-7.28,94.5,0.92,102.03,3.3
2021,1,11,-6.13,-7.81,-2.53,96.94,1.9,101.79,2.38
2021,1,12,-2.93,-3.9,-0.06,94.25,1.49,101.3,3.68
2021,1,13,-2.4,-3.32,0.62,93.19,0.4,100.78,3.72
2021,1,14,-1.52,-3.07,1.14,92.5,0.23,100.56,1.88
2021,1,15,-3.14,-3.92,1.08,94.44,0.06,101.15,4.1
2021,1,16,-1.7,-2.3,0.1,94.75,16.59,99.49,5.94
2021,1,17,-3.45,-4.02,-0.61,93.88,4.08,98.92,6.8
2021,1,18,-13.13,-14.18,-8.62,93.75,0.09,100.16,5.5
2021,1,19,-13.74,-15.57,-9.67,90.0,0.59,101.07,2.2
2021,1,20,-14.28,-16.19,-9.19,90.38,0.22,100.98,3.8
2021,1,21,-11.09,-12.42,-2.57,95.31,3.21,99.81,3.62
2021,1,22,-6.16,-6.91,-1.66,93.25,0.48,99.93,3.93
2021,1,23,-16.13,-17.01,-12.33,90.38,0.13,101.26,6.7
2021,1,24,-18.39,-19.12,-13.78,93.75,0.46,101.57,7.01
2021,1,25,-16.78,-18.25,-9.23,94.5,0.15,101.59,3.4
2021,1,26,-11.81,-13.46,-8.14,96.0,2.17,101.27,4.3
2021,1,27,-7.38,-7.57,-2.5,94.0,0.62,101.34,3.77
2021,1,28,-14.26,-15.16,-8.66,89.31,0.13,101.61,5.67
2021,1,29,-16.73,-17.34,-11.94,89.25,0.29,101.74,4.8
2021,1,30,-19.42,-20.91,-12.13,90.56,0.22,102.23,3.63
2021,1,31,-22.99,-24.47,-18.2,97.44,0.36,102.44,3.04
2021,2,1,-17.2,-17.94,-9.9,97.0,0.18,101.98,5.18
2021,2,2,-5.25,-5.76,-2.52,92.06,8.49,100.5,10.27
2021,2,3,-3.25,-3.85,-0.6,88.44,3.12,99.69,5.6
2021,2,4,-7.9,-8.78,-3.96,94.94,0.36,100.43,4.16
2021,2,5,-5.91,-8.14,1.12,94.62,3.27,99.82,4.49
2021,2,6,-7.9,-9.22,-3.95,89.69,0.63,100.66,6.59
2021,2,7,-9.95,-11.24,-4.06,94.25,0.51,101.06,3.92
2021,2,8,-15.95,-18.5,-10.49,93.69,0.06,102.17,3.44
2021,2,9,-10.6,-11.94,-6.93,95.0,0.74,102.09,1.91
2021,2,10,-13.39,-14.56,-8.59,91.75,0.22,102.08,3.96
2021,2,11,-16.38,-17.13,-9.67,89.56,0.11,102.24,4.23
2021,2,12,-20.99,-21.49,-14.87,92.0,0.02,102.52,4.81
2021,2,13,-20.41,-20.58,-14.2,90.0,0.29,102.57,2.41
2021,2,14,-11.97,-12.21,-7.68,94.31,0.88,102.08,3.14
2021,2,15,-9.65,-11.8,-6.31,90.62,0.94,102.06,1.06
2021,2,16,-7.2,-7.28,-2.07,95.44,11.37,100.28,6.62
2021,2,17,-16.26,-17.1,-11.7,92.62,0.05,102.19,6.38
2021,2,18,-13.78,-15.19,-8.21,92.81,0.02,102.69,2.16
2021,2,19,-9.49,-9.73,-4.94,94.31,1.21,101.82,4.0
2021,2,20,-8.81,-9.41,-4.5,90.88,0.29,101.46,3.54
2021,2,21,-12.85,-14.99,-5.84,94.5,0.24,102.55,3.81
2021,2,22,-6.49,-7.35,-1.63,95.06,2.52,100.68,4.29
2021,2,23,-0.45,-1.05,0.76,95.31,0.99,99.53,4.66
2021,2,24,-0.56,-0.7,0.5,96.31,7.13,100.19,4.8
2021,2,25,-8.03,-8.36,0.22,85.12,1.97,101.3,6.56
2021,2,26,-12.59,-14.74,-3.88,88.12,0.33,102.46,2.88
2021,2,27,-4.74,-6.45,0.97,96.19,6.9,101.33,6.21
2021,2,28,-1.72,-1.76,1.55,95.5,1.08,101.58,3.98
2021,3,1,-3.16,-3.49,1.79,88.12,3.97,99.85,9.27
2021,3,2,-15.79,-15.8,-11.85,85.75,0.61,101.26,8.41
2021,3,3,-5.92,-5.89,-0.45,89.25,1.44,100.54,3.32
2021,3,4,-11.92,-12.27,-9.04,84.75,0.29,100.77,6.83
2021,3,5,-13.88,-14.6,-10.44,86.19,0.55,100.64,6.74
2021,3,6,-13.04,-13.38,-7.49,89.12,0.03,101.35,5.77
2021,3,7,-12.98,-13.35,-6.66,87.06,1.15,102.33,4.02
2021,3,8,-11.51,-12.49,-4.6,82.5,1.0,102.37,2.38
2021,3,9,-2.07,-4.24,0.85,90.06,0.07,102.1,3.68
2021,3,10,0.37,-2.69,4.19,87.62,0.02,102.18,3.78
2021,3,11,9.37,6.89,15.58,85.06,1.96,100.7,8.05
2021,3,12,3.46,3.45,9.19,68.62,0.66,100.89,10.37
2021,3,13,-3.79,-1.72,-0.34,66.88,0.28,101.66,6.86
2021,3,14,-5.71,-4.01,-1.16,69.44,0.29,101.31,9.42
2021,3,15,-12.07,-9.05,-7.64,67.88,0.24,102.48,6.0
2021,3,16,-4.0,-4.72,1.27,61.31,0.01,101.82,1.71
2021,3,17,1.17,0.85,7.51,81.25,0.09,101.38,2.7
2021,3,18,0.26,0.73,6.06,74.88,0.46,101.34,6.8
2021,3,19,-4.73,-2.23,0.69,64.12,0.22,102.43,5.08
2021,3,20,1.05,0.99,8.41,77.62,0.16,102.52,5.91
2021,3,21,4.24,2.48,11.36,71.0,0.51,102.72,3.89
2021,3,22,6.88,5.45,16.91,68.12,0.08,102.08,3.65
2021,3,23,8.94,7.84,18.87,73.31,0.05,101.76,3.45
2021,3,24,8.37,7.39,13.65,86.31,2.4,101.32,3.42
2021,3,25,12.56,11.48,19.15,82.31,1.62,100.75,5.51
2021,3,26,6.48,6.42,11.87,91.75,18.27,99.97,6.7
2021,3,27,2.94,4.55,7.27,79.25,0.71,101.48,3.47
2021,3,28,6.24,6.11,9.83,87.25,10.64,99.75,8.92
2021,3,29,0.73,1.68,4.96,67.06,1.03,100.62,9.45
2021,3,30,7.3,6.83,16.33,70.62,0.02,101.52,5.6
2021,3,31,8.8,8.18,14.83,88.88,2.33,100.71,4.73
2021,4,1,0.32,1.59,3.69,71.5,1.92,101.11,6.41
2021,4,2,-1.74,-0.07,2.36,64.12,0.07,101.68,4.88
2021,4,3,1.15,1.9,7.98,70.69,0.06,101.86,4.64
2021,4,4,4.74,5.4,11.21,79.69,0.17,101.47,3.58
2021,4,5,6.0,6.4,12.92,77.5,0.18,101.2,5.24
2021,4,6,7.8,8.35,15.03,74.62,0.01,101.11,2.38
2021,4,7,9.8,10.14,15.19,86.44,0.08,101.39,3.96
2021,4,8,11.01,11.58,18.69,85.12,0.05,101.38,3.94
2021,4,9,14.19,14.07,21.88,78.94,0.73,101.15,2.51
2021,4,10,15.48,16.23,20.79,81.81,0.22,100.65,2.2
2021,4,11,11.39,12.19,18.08,78.38,0.05,100.16,7.98
2021,4,12,10.38,11.04,14.68,82.94,0.01,100.71,7.61
2021,4,13,10.44,11.48,16.34,78.25,0.02,101.32,4.34
2021,4,14,9.9,11.24,16.54,77.19,0.01,101.03,2.8
2021,4,15,7.55,8.29,9.54,92.25,19.82,100.22,4.12
2021,4,16,5.37,6.48,8.68,86.5,6.62,100.36,5.27
2021,4,17,6.01,7.53,10.92,78.62,0.55,100.48,3.43
2021,4,18,7.79,8.63,10.99,81.88,0.3,100.41,1.59
2021,4,19,9.05,9.16,13.02,82.19,0.44,100.37,2.59
2021,4,20,7.01,7.64,10.52,71.06,1.66,100.48,7.34
2021,4,21,0.32,2.01,1.76,77.81,5.27,100.51,4.37
2021,4,22,-0.21,0.64,3.15,71.81,0.55,100.02,7.34
2021,4,23,6.16,6.23,12.87,74.19,0.08,100.2,7.29
2021,4,24,10.39,9.99,18.09,73.19,0.22,100.44,5.81
2021,4,25,9.37,8.99,15.5,76.62,2.33,100.2,4.11
2021,4,26,3.33,4.35,9.86,65.38,0.25,101.11,6.7
2021,4,27,7.19,7.81,14.12,65.5,0.01,101.04,3.58
2021,4,28,9.37,9.15,14.53,75.44,3.76,100.65,2.08
2021,4,29,11.87,11.56,16.8,82.56,1.82,100.01,2.3
2021,4,30,9.69,9.79,11.61,89.06,21.12,98.89,5.34
2021,5,1,5.58,7.12,10.75,62.12,1.5,100.41,5.8
2021,5,2,8.62,9.48,15.7,73.31,0.3,100.1,5.3
2021,5,3,7.93,9.4,12.87,68.75,0.14,100.86,2.99
2021,5,4,10.9,11.27,15.15,84.06,0.85,100.31,4.14
2021,5,5,11.76,11.87,14.19,88.88,2.87,100.0,4.88
2021,5,6,8.73,9.69,13.8,66.38,0.44,100.85,5.94
2021,5,7,9.23,10.48,13.82,70.12,0.11,100.98,2.55
2021,5,8,10.45,11.08,14.59,79.19,0.54,100.72,2.89
2021,5,9,10.28,11.47,14.8,75.38,0.08,100.79,4.5
2021,5,10,11.39,12.46,16.14,70.94,0.08,100.65,3.25
2021,5,11,8.31,9.28,11.53,78.75,1.16,100.78,6.1
2021,5,12,10.7,11.08,15.35,73.38,0.45,101.42,4.24
2021,5,13,12.74,13.3,19.63,71.0,0.02,101.67,3.29
2021,5,14,15.08,14.99,21.65,72.88,0.04,101.56,3.79
2021,5,15,15.09,15.37,22.15,71.25,0.23,101.61,4.34
2021,5,16,16.01,16.02,20.23,73.44,0.79,101.79,1.52
2021,5,17,17.9,18.09,23.71,66.12,0.21,101.79,3.41
2021,5,18,17.93,18.35,23.15,73.81,0.29,101.82,3.98
2021,5,19,19.01,19.8,25.14,68.62,0.01,102.12,1.98
2021,5,20,21.47,21.3,25.48,77.38,0.09,102.28,2.95
2021,5,21,23.35,23.23,28.86,81.62,0.71,102.11,3.18
2021,5,22,22.81,22.9,27.19,80.81,0.62,101.22,5.4
2021,5,23,17.48,18.4,20.98,73.19,0.97,101.08,5.92
2021,5,24,14.14,15.83,19.31,61.44,0.41,101.83,2.29
2021,5,25,19.7,19.75,26.8,79.56,1.26,100.88,5.87
2021,5,26,23.04,22.57,28.23,75.44,2.11,100.2,7.48
2021,5,27,11.94,14.2,17.44,60.75,0.56,101.26,5.77
2021,5,28,7.02,9.34,11.22,56.44,0.05,101.74,2.31
2021,5,29,10.86,12.1,16.21,59.56,0.02,101.79,4.59
2021,5,30,12.09,13.44,18.33,72.81,1.11,102.14,3.59
2021,5,31,15.21,16.25,21.3,69.62,0.16,101.69,2.34
2021,6,1,16.55,16.68,22.76,67.56,0.21,101.5,5.51
2021,6,2,19.38,19.87,25.4,68.69,0.04,101.47,3.38
2021,6,3,17.9,18.34,20.96,90.5,6.23,100.76,2.87
2021,6,4,20.9,21.27,25.98,75.19,0.68,100.43,4.87
2021,6,5,20.49,20.39,24.88,85.44,7.44,100.21,4.92
2021,6,6,23.08,23.06,28.94,76.44,0.92,100.75,5.06
2021,6,7,25.87,25.68,31.75,69.69,1.93,100.81,5.85
2021,6,8,24.83,24.82,27.33,81.94,0.55,100.86,5.17
2021,6,9,22.43,23.23,27.31,65.38,0.77,101.2,4.16
2021,6,10,17.02,18.78,19.91,59.75,0.62,101.56,3.55
